,degree,video_id,duration,views,age,title,img,topic,subject
0,4,['uvYTGEZQTEs']," 12 minutes, 19 seconds",722K views,11 years ago,Markov Chains - Part 1,https://i.ytimg.com/vi/uvYTGEZQTEs/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwK35qiDJLeytWiSKd12tEuPfF4A,"Linear Dynamic Systems, Markov Chains, and Centralities (II)",14.15[J] Networks
0,9,['q3LVw3UlaUc'], 32 minutes,386 views,3 years ago,Applications of Tail Bounds - Random Graphs,https://i.ytimg.com/vi/q3LVw3UlaUc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcqSS4RUIf2jmrnVDTvlwbJHBXmg,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,3,['pMGygUPW_fE']," 1 hour, 5 minutes",84K views,12 years ago,Lecture 2 | Introduction to Linear Dynamical Systems,https://i.ytimg.com/vi/pMGygUPW_fE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJte2ESuEUWxGuURoi4ygFSMPkmA,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,9,['2fFH5kEqo9A'], 36 minutes,178 views,1 year ago,The Contact Process on Random Graphs,https://i.ytimg.com/vi/2fFH5kEqo9A/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1jlXK94-RTNz2Fxn3DjyN3ZsDCA,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,11,['5WoItGTWV54']," 1 hour, 17 minutes",320K views,3 years ago,Lecture 13 | Generative Models,https://i.ytimg.com/vi/5WoItGTWV54/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhYgOYcpNddl-fK-G1JZw3EwdZsQ,Generative Network Models,14.15[J] Networks
0,4,['i3AkTO9HLXo']," 9 minutes, 24 seconds",82K views,5 months ago,Markov Chains Clearly Explained! Part - 1,https://i.ytimg.com/vi/i3AkTO9HLXo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzZFdV3drtxG0846UwTH2QuT_NxQ,"Linear Dynamic Systems, Markov Chains, and Centralities (II)",14.15[J] Networks
0,3,['OEkR05PiAt0']," 1 hour, 9 minutes",17K views,12 years ago,Lecture 15 | Introduction to Linear Dynamical Systems,https://i.ytimg.com/vi/OEkR05PiAt0/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCk84EDZG3oRncwSFZ4B01ExI5MoA,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,9,['Pf-5FbH-x74']," 1 hour, 10 minutes",4.8K views,5 years ago,Network Analysis. Lecture12. Epidemics,https://i.ytimg.com/vi/Pf-5FbH-x74/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhPmAHo_sOiPvNo580RiJG-GtuqQ,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,5,['uvYTGEZQTEs']," 12 minutes, 19 seconds",722K views,11 years ago,Markov Chains - Part 1,https://i.ytimg.com/vi/uvYTGEZQTEs/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwK35qiDJLeytWiSKd12tEuPfF4A,"Linear Dynamic Systems, Markov Chains, and Centralities (III)",14.15[J] Networks
0,4,['vbzbwHVOJvE'], 24 minutes,728 views,5 months ago,SFU MATH 232 5.1 Dynamical Systems and Markov Chains,https://i.ytimg.com/vi/vbzbwHVOJvE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyojcjRw68ELL3aEnODv3oDKsjuA,"Linear Dynamic Systems, Markov Chains, and Centralities (II)",14.15[J] Networks
0,11,['rZufA635dq4'], 40 minutes,134K views,1 year ago,MIT 6.S191 (2020): Deep Generative Modeling,https://i.ytimg.com/vi/rZufA635dq4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA1dFFOleGBjCJbZCHHPKghR5Dqlg,Generative Network Models,14.15[J] Networks
0,3,['poqECw02bj8'],"nfly Statistics 10 months ago 7 minutes, 36 seconds",553 views,10 months ago,Markov chains with R - Deriving the steady state equilibrium vector with linear algebra functions.,https://i.ytimg.com/vi/poqECw02bj8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBN79u4JqNMDFZVONwyZTQGhuXUoA,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
