,degree,video_id,duration,views,age,title,img,topic,subject
0,24,['obmtKP0fAE4'], 16 minutes,24K views,6 years ago,Final Presentations (Computer Engineering),https://i.ytimg.com/vi/obmtKP0fAE4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkXljqRNLfAHLDiMFTqNRBNhcBAw,Project Presentations,9.66[J] Computational Cognitive Science
0,22,['yR4XKKA1A3I']," 11 minutes, 19 seconds",4.3K views,10 months ago,CONCEPT OF CAUSATION- GERM THEORY/EPIDEMIOLOGICAL TRIAD/ MULTIFACTORIAL CAUSATION / WEB OF CAUSATION,https://i.ytimg.com/vi/yR4XKKA1A3I/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBWrrTqaJYX9wmDtDpQ92k4zBMaVQ,Causal Theories 1,9.66[J] Computational Cognitive Science
0,23,['NN1-2xZ2jlE']," 6 minutes, 20 seconds",1.4K views,8 years ago,DrH: Testing Causal Theories (Part 2),https://i.ytimg.com/vi/NN1-2xZ2jlE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpmbGC0PNYnND5GADN5R8jaRWEZw,Causal Theories 2,9.66[J] Computational Cognitive Science
0,24,['tZsUilQVa2E']," 14 minutes, 11 seconds",17K views,7 months ago,STUDENTS PROJECT PRESENTATION,https://i.ytimg.com/vi/tZsUilQVa2E/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCR33aru37Ypx8GxhKj_821V7Z5IQ,Project Presentations,9.66[J] Computational Cognitive Science
0,23,['lyE0xiMjaoI']," 10 minutes, 43 seconds",69K views,5 years ago,PHILOSOPHY - Epistemology: Analyzing Knowledge #4 (Tracking Theories) [HD],https://i.ytimg.com/vi/lyE0xiMjaoI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzszSL_iub6s32kG2JTYxRriEvQg,Causal Theories 2,9.66[J] Computational Cognitive Science
0,24,['LrjlW00kkws']," 3 minutes, 28 seconds",2.2M views,4 years ago,How to start a presentation,https://i.ytimg.com/vi/LrjlW00kkws/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_aSPubF99ZHWpBDi1zF69E33lFg,Project Presentations,9.66[J] Computational Cognitive Science
0,23,['3AMCcYnAsdQ']," 3 minutes, 28 seconds",850K views,4 years ago,Do Cause and Effect Really Exist? (Big Picture Ep. 2/5),https://i.ytimg.com/vi/3AMCcYnAsdQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_qX5YkGk1hZJlj0ItRsvBi7vDwA,Causal Theories 2,9.66[J] Computational Cognitive Science
0,24,['hewgCK5oZAo']," 1 hour, 3 minutes",177K views,7 years ago,Student Project Presentations - Part 1,https://i.ytimg.com/vi/hewgCK5oZAo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBf7t4gZAoUxs6M-IFj6WyDskQwVA,Project Presentations,9.66[J] Computational Cognitive Science
0,23,['U-_f8RQIIiw']," 7 minutes, 9 seconds",149K views,4 years ago,CRITICAL THINKING - Fundamentals: Correlation and Causation,https://i.ytimg.com/vi/U-_f8RQIIiw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBkTd2F0Tq9GS_tj4EY-qtp5Zflg,Causal Theories 2,9.66[J] Computational Cognitive Science
0,24,['MnIPpUiTcRc']," 7 minutes, 4 seconds",1.4M views,4 years ago,HOW TO Give a Great Presentation - 7 Presentation Skills and Tips to Leave an Impression,https://i.ytimg.com/vi/MnIPpUiTcRc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAbWr4ObXJaPlKdwNUWIn0XOBT0w,Project Presentations,9.66[J] Computational Cognitive Science
